event_id,equipment_id,ts,event_type,subtype,severity,value,details
EV_E0058_1749105780000000000,E0058,2025-06-05T12:13:00+05:30,ANOMALY,FUEL_SPIKE,LOW,26.4,Fuel usage unusually high vs baseline
EV_E0058_1747993260000000000,E0058,2025-05-23T15:11:00+05:30,ANOMALY,EXCESS_IDLE,LOW,6.0,Idle hours spike beyond threshold
EV_E0058_1753767780000000000,E0058,2025-07-29T11:13:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,4.4,Idle hours spike beyond threshold
EV_E0058_1751000040000000000,E0058,2025-06-27T10:24:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,21.8,Fuel usage unusually high vs baseline
EV_E0058_1748608380000000000,E0058,2025-05-30T18:03:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.7,Possible leak or theft detected
EV_E0058_1748236140000000000,E0058,2025-05-26T10:39:00+05:30,ANOMALY,FUEL_SPIKE,LOW,30.3,Fuel usage unusually high vs baseline
EV_E0058_1752655680000000000,E0058,2025-07-16T14:18:00+05:30,ANOMALY,FUEL_SPIKE,LOW,19.5,Fuel usage unusually high vs baseline
EV_E0031_1753067700000000000,E0031,2025-07-21T08:45:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0031_1752640440000000000,E0031,2025-07-16T10:04:00+05:30,FUEL,LOW_FUEL,,13.3,Low fuel threshold crossed
EV_E0031_1750827060000000000,E0031,2025-06-25T10:21:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0031_1750477560000000000,E0031,2025-06-21T09:16:00+05:30,MAINTENANCE,OIL_CHANGE,,3521.37,Reactive fix
EV_E0031_1749477060000000000,E0031,2025-06-09T19:21:00+05:30,ANOMALY,GPS_DRIFT,LOW,7.8,GPS drift beyond geofence
EV_E0031_1751543820000000000,E0031,2025-07-03T17:27:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.9,Idle hours spike beyond threshold
EV_E0031_1749785040000000000,E0031,2025-06-13T08:54:00+05:30,ANOMALY,RAPID_DRAIN,HIGH,10.4,Possible leak or theft detected
EV_E0031_1748857860000000000,E0031,2025-06-02T15:21:00+05:30,ANOMALY,RAPID_DRAIN,LOW,8.9,Possible leak or theft detected
EV_E0031_1751723040000000000,E0031,2025-07-05T19:14:00+05:30,ANOMALY,RAPID_DRAIN,HIGH,11.7,Possible leak or theft detected
EV_E0031_1752714480000000000,E0031,2025-07-17T06:38:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,27.9,Fuel usage unusually high vs baseline
EV_E0031_1751449500000000000,E0031,2025-07-02T15:15:00+05:30,ANOMALY,GPS_DRIFT,LOW,8.7,GPS drift beyond geofence
EV_E0031_1749697020000000000,E0031,2025-06-12T08:27:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,21.6,Fuel usage unusually high vs baseline
EV_E0031_1748333040000000000,E0031,2025-05-27T13:34:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,22.1,Fuel usage unusually high vs baseline
EV_E0034_1753933080000000000,E0034,2025-07-31T09:08:00+05:30,FUEL,REFUEL,,12.1,Auto-logged fuel transaction
EV_E0034_1751629860000000000,E0034,2025-07-04T17:21:00+05:30,FUEL,REFUEL,,6.6,Auto-logged fuel transaction
EV_E0034_1747985520000000000,E0034,2025-05-23T13:02:00+05:30,FUEL,LOW_FUEL,,13.9,Low fuel threshold crossed
EV_E0034_1752468420000000000,E0034,2025-07-14T10:17:00+05:30,MAINTENANCE,PREVENTIVE,,4164.66,Scheduled PM
EV_E0034_1751850060000000000,E0034,2025-07-07T06:31:00+05:30,ANOMALY,FUEL_SPIKE,LOW,20.5,Fuel usage unusually high vs baseline
EV_E0034_1752303900000000000,E0034,2025-07-12T12:35:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,30.2,Fuel usage unusually high vs baseline
EV_E0034_1747806540000000000,E0034,2025-05-21T11:19:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,12.2,Fuel usage unusually high vs baseline
EV_E0034_1747933440000000000,E0034,2025-05-22T22:34:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.0,Idle hours spike beyond threshold
EV_E0034_1753617420000000000,E0034,2025-07-27T17:27:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,10.1,GPS drift beyond geofence
EV_E0034_1753874220000000000,E0034,2025-07-30T16:47:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.5,Idle hours spike beyond threshold
EV_E0081_1748587440000000000,E0081,2025-05-30T12:14:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0081_1751001300000000000,E0081,2025-06-27T10:45:00+05:30,FUEL,REFUEL,,5.7,Auto-logged fuel transaction
EV_E0081_1747220340000000000,E0081,2025-05-14T16:29:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0081_1747287600000000000,E0081,2025-05-15T11:10:00+05:30,MAINTENANCE,BREAKDOWN,,2835.15,Reactive fix
EV_E0081_1748911560000000000,E0081,2025-06-03T06:16:00+05:30,ANOMALY,EXCESS_IDLE,LOW,6.0,Idle hours spike beyond threshold
EV_E0081_1752129660000000000,E0081,2025-07-10T12:11:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.8,Idle hours spike beyond threshold
EV_E0081_1749978240000000000,E0081,2025-06-15T14:34:00+05:30,ANOMALY,RAPID_DRAIN,LOW,9.8,Possible leak or theft detected
EV_E0081_1752223200000000000,E0081,2025-07-11T14:10:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,33.4,Fuel usage unusually high vs baseline
EV_E0081_1747044000000000000,E0081,2025-05-12T15:30:00+05:30,ANOMALY,RAPID_DRAIN,HIGH,11.0,Possible leak or theft detected
EV_E0081_1750473420000000000,E0081,2025-06-21T08:07:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,30.9,Fuel usage unusually high vs baseline
EV_E0107_1749893880000000000,E0107,2025-06-14T15:08:00+05:30,FUEL,REFUEL,,11.5,Auto-logged fuel transaction
EV_E0107_1751887320000000000,E0107,2025-07-07T16:52:00+05:30,FUEL,LOW_FUEL,,12.9,Low fuel threshold crossed
EV_E0107_1750737780000000000,E0107,2025-06-24T09:33:00+05:30,FUEL,REFUEL,,10.1,Auto-logged fuel transaction
EV_E0107_1748261640000000000,E0107,2025-05-26T17:44:00+05:30,MAINTENANCE,OIL_CHANGE,,2179.15,Reactive fix
EV_E0107_1753762740000000000,E0107,2025-07-29T09:49:00+05:30,ANOMALY,FUEL_SPIKE,LOW,24.6,Fuel usage unusually high vs baseline
EV_E0107_1752715740000000000,E0107,2025-07-17T06:59:00+05:30,ANOMALY,RAPID_DRAIN,HIGH,8.7,Possible leak or theft detected
EV_E0107_1746700020000000000,E0107,2025-05-08T15:57:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.4,Idle hours spike beyond threshold
EV_E0107_1747015380000000000,E0107,2025-05-12T07:33:00+05:30,ANOMALY,EXCESS_IDLE,LOW,6.1,Idle hours spike beyond threshold
EV_E0107_1749446760000000000,E0107,2025-06-09T10:56:00+05:30,ANOMALY,RAPID_DRAIN,LOW,12.5,Possible leak or theft detected
EV_E0107_1751160360000000000,E0107,2025-06-29T06:56:00+05:30,ANOMALY,RAPID_DRAIN,LOW,17.2,Possible leak or theft detected
EV_E0107_1752492660000000000,E0107,2025-07-14T17:01:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.6,Possible leak or theft detected
EV_E0028_1753360380000000000,E0028,2025-07-24T18:03:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0028_1750061220000000000,E0028,2025-06-16T13:37:00+05:30,FUEL,LOW_FUEL,,10.0,Low fuel threshold crossed
EV_E0028_1751790360000000000,E0028,2025-07-06T13:56:00+05:30,FUEL,LOW_FUEL,,18.1,Low fuel threshold crossed
EV_E0028_1752375540000000000,E0028,2025-07-13T08:29:00+05:30,MAINTENANCE,OIL_CHANGE,,2008.97,Reactive fix
EV_E0028_1749259260000000000,E0028,2025-06-07T06:51:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,1.3,Idle hours spike beyond threshold
EV_E0028_1750776960000000000,E0028,2025-06-24T20:26:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,15.2,Fuel usage unusually high vs baseline
EV_E0028_1746255660000000000,E0028,2025-05-03T12:31:00+05:30,ANOMALY,RAPID_DRAIN,LOW,16.9,Possible leak or theft detected
EV_E0124_1753511940000000000,E0124,2025-07-26T12:09:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0124_1750845420000000000,E0124,2025-06-25T15:27:00+05:30,FUEL,REFUEL,,6.1,Auto-logged fuel transaction
EV_E0124_1753683000000000000,E0124,2025-07-28T11:40:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0124_1751607720000000000,E0124,2025-07-04T11:12:00+05:30,MAINTENANCE,PREVENTIVE,,2462.69,Scheduled PM
EV_E0124_1747673280000000000,E0124,2025-05-19T22:18:00+05:30,ANOMALY,GPS_DRIFT,HIGH,8.9,GPS drift beyond geofence
EV_E0124_1752542580000000000,E0124,2025-07-15T06:53:00+05:30,ANOMALY,RAPID_DRAIN,LOW,9.2,Possible leak or theft detected
EV_E0124_1751767140000000000,E0124,2025-07-06T07:29:00+05:30,ANOMALY,FUEL_SPIKE,LOW,21.3,Fuel usage unusually high vs baseline
EV_E0103_1749796020000000000,E0103,2025-06-13T11:57:00+05:30,FUEL,REFUEL,,11.3,Auto-logged fuel transaction
EV_E0103_1749476520000000000,E0103,2025-06-09T19:12:00+05:30,FUEL,REFUEL,,7.3,Auto-logged fuel transaction
EV_E0103_1752322080000000000,E0103,2025-07-12T17:38:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0103_1746097260000000000,E0103,2025-05-01T16:31:00+05:30,MAINTENANCE,PREVENTIVE,,2668.48,Scheduled PM
EV_E0103_1748495640000000000,E0103,2025-05-29T10:44:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.6,Idle hours spike beyond threshold
EV_E0103_1753666620000000000,E0103,2025-07-28T07:07:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.7,Idle hours spike beyond threshold
EV_E0103_1750142700000000000,E0103,2025-06-17T12:15:00+05:30,ANOMALY,FUEL_SPIKE,LOW,21.2,Fuel usage unusually high vs baseline
EV_E0103_1748587500000000000,E0103,2025-05-30T12:15:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,6.7,Idle hours spike beyond threshold
EV_E0103_1752672960000000000,E0103,2025-07-16T19:06:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,3.2,Idle hours spike beyond threshold
EV_E0103_1747468080000000000,E0103,2025-05-17T13:18:00+05:30,ANOMALY,FUEL_SPIKE,LOW,20.9,Fuel usage unusually high vs baseline
EV_E0089_1751444580000000000,E0089,2025-07-02T13:53:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0089_1748499960000000000,E0089,2025-05-29T11:56:00+05:30,FUEL,REFUEL,,7.8,Auto-logged fuel transaction
EV_E0089_1753517760000000000,E0089,2025-07-26T13:46:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0089_1747711620000000000,E0089,2025-05-20T08:57:00+05:30,MAINTENANCE,PREVENTIVE,,3583.58,Scheduled PM
EV_E0089_1750263000000000000,E0089,2025-06-18T21:40:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,11.8,Possible leak or theft detected
EV_E0089_1750757220000000000,E0089,2025-06-24T14:57:00+05:30,ANOMALY,RAPID_DRAIN,LOW,13.2,Possible leak or theft detected
EV_E0089_1748260680000000000,E0089,2025-05-26T17:28:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,30.0,Fuel usage unusually high vs baseline
EV_E0089_1751647440000000000,E0089,2025-07-04T22:14:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,4.8,Idle hours spike beyond threshold
EV_E0089_1749037500000000000,E0089,2025-06-04T17:15:00+05:30,ANOMALY,RAPID_DRAIN,LOW,11.8,Possible leak or theft detected
EV_E0089_1752597480000000000,E0089,2025-07-15T22:08:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,19.3,Fuel usage unusually high vs baseline
EV_E0022_1751195460000000000,E0022,2025-06-29T16:41:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0022_1750678560000000000,E0022,2025-06-23T17:06:00+05:30,FUEL,LOW_FUEL,,11.6,Low fuel threshold crossed
EV_E0022_1752889260000000000,E0022,2025-07-19T07:11:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0022_1747625400000000000,E0022,2025-05-19T09:00:00+05:30,MAINTENANCE,BREAKDOWN,,3836.02,Reactive fix
EV_E0022_1749182700000000000,E0022,2025-06-06T09:35:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,12.2,Possible leak or theft detected
EV_E0022_1748069100000000000,E0022,2025-05-24T12:15:00+05:30,ANOMALY,RAPID_DRAIN,LOW,10.9,Possible leak or theft detected
EV_E0022_1752315600000000000,E0022,2025-07-12T15:50:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.0,Idle hours spike beyond threshold
EV_E0022_1753605900000000000,E0022,2025-07-27T14:15:00+05:30,ANOMALY,FUEL_SPIKE,LOW,18.7,Fuel usage unusually high vs baseline
EV_E0022_1747097400000000000,E0022,2025-05-13T06:20:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,3.5,Idle hours spike beyond threshold
EV_E0022_1749094860000000000,E0022,2025-06-05T09:11:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,31.4,Fuel usage unusually high vs baseline
EV_E0022_1750902540000000000,E0022,2025-06-26T07:19:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,31.2,Fuel usage unusually high vs baseline
EV_E0022_1746099480000000000,E0022,2025-05-01T17:08:00+05:30,ANOMALY,GPS_DRIFT,HIGH,5.0,GPS drift beyond geofence
EV_E0091_1747897980000000000,E0091,2025-05-22T12:43:00+05:30,FUEL,LOW_FUEL,,11.4,Low fuel threshold crossed
EV_E0091_1747982880000000000,E0091,2025-05-23T12:18:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0091_1750317000000000000,E0091,2025-06-19T12:40:00+05:30,FUEL,LOW_FUEL,,22.4,Low fuel threshold crossed
EV_E0091_1752647280000000000,E0091,2025-07-16T11:58:00+05:30,MAINTENANCE,PREVENTIVE,,1972.8,Scheduled PM
EV_E0091_1746942360000000000,E0091,2025-05-11T11:16:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.6,Idle hours spike beyond threshold
EV_E0091_1750084320000000000,E0091,2025-06-16T20:02:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.9,Idle hours spike beyond threshold
EV_E0091_1752733020000000000,E0091,2025-07-17T11:47:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,12.3,Possible leak or theft detected
EV_E0091_1747640940000000000,E0091,2025-05-19T13:19:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,11.5,GPS drift beyond geofence
EV_E0091_1752573480000000000,E0091,2025-07-15T15:28:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,5.8,Idle hours spike beyond threshold
EV_E0091_1751347560000000000,E0091,2025-07-01T10:56:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,5.0,Idle hours spike beyond threshold
EV_E0091_1749114960000000000,E0091,2025-06-05T14:46:00+05:30,ANOMALY,GPS_DRIFT,LOW,9.3,GPS drift beyond geofence
EV_E0091_1750415820000000000,E0091,2025-06-20T16:07:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,4.9,Idle hours spike beyond threshold
EV_E0091_1748080800000000000,E0091,2025-05-24T15:30:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.4,Idle hours spike beyond threshold
EV_E0008_1751164680000000000,E0008,2025-06-29T08:08:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0008_1751015940000000000,E0008,2025-06-27T14:49:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0008_1750680600000000000,E0008,2025-06-23T17:40:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0008_1753770360000000000,E0008,2025-07-29T11:56:00+05:30,MAINTENANCE,PREVENTIVE,,3466.39,Scheduled PM
EV_E0008_1747310700000000000,E0008,2025-05-15T17:35:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.3,Idle hours spike beyond threshold
EV_E0008_1746149280000000000,E0008,2025-05-02T06:58:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,4.2,Idle hours spike beyond threshold
EV_E0008_1749897300000000000,E0008,2025-06-14T16:05:00+05:30,ANOMALY,GPS_DRIFT,LOW,8.8,GPS drift beyond geofence
EV_E0008_1746090720000000000,E0008,2025-05-01T14:42:00+05:30,ANOMALY,GPS_DRIFT,LOW,5.0,GPS drift beyond geofence
EV_E0114_1753275000000000000,E0114,2025-07-23T18:20:00+05:30,FUEL,REFUEL,,13.3,Auto-logged fuel transaction
EV_E0114_1748603640000000000,E0114,2025-05-30T16:44:00+05:30,FUEL,LOW_FUEL,,14.3,Low fuel threshold crossed
EV_E0114_1749524700000000000,E0114,2025-06-10T08:35:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0114_1749731340000000000,E0114,2025-06-12T17:59:00+05:30,MAINTENANCE,OIL_CHANGE,,3124.08,Reactive fix
EV_E0114_1751296020000000000,E0114,2025-06-30T20:37:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.0,Idle hours spike beyond threshold
EV_E0114_1746756480000000000,E0114,2025-05-09T07:38:00+05:30,ANOMALY,EXCESS_IDLE,LOW,4.1,Idle hours spike beyond threshold
EV_E0114_1749311820000000000,E0114,2025-06-07T21:27:00+05:30,ANOMALY,EXCESS_IDLE,LOW,2.8,Idle hours spike beyond threshold
EV_E0114_1747879920000000000,E0114,2025-05-22T07:42:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,23.6,Fuel usage unusually high vs baseline
EV_E0114_1753750140000000000,E0114,2025-07-29T06:19:00+05:30,ANOMALY,RAPID_DRAIN,MEDIUM,9.8,Possible leak or theft detected
EV_E0114_1752802200000000000,E0114,2025-07-18T07:00:00+05:30,ANOMALY,RAPID_DRAIN,LOW,11.1,Possible leak or theft detected
EV_E0114_1747988400000000000,E0114,2025-05-23T13:50:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,18.0,Fuel usage unusually high vs baseline
EV_E0114_1749102600000000000,E0114,2025-06-05T11:20:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.8,Idle hours spike beyond threshold
EV_E0114_1748666340000000000,E0114,2025-05-31T10:09:00+05:30,ANOMALY,FUEL_SPIKE,HIGH,24.6,Fuel usage unusually high vs baseline
EV_E0098_1750072020000000000,E0098,2025-06-16T16:37:00+05:30,FUEL,REFUEL,,10.3,Auto-logged fuel transaction
EV_E0098_1752048240000000000,E0098,2025-07-09T13:34:00+05:30,FUEL,LOW_FUEL,,15.4,Low fuel threshold crossed
EV_E0098_1748576700000000000,E0098,2025-05-30T09:15:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0098_1746355320000000000,E0098,2025-05-04T16:12:00+05:30,MAINTENANCE,FILTER_REPLACE,,3096.85,Reactive fix
EV_E0098_1752547560000000000,E0098,2025-07-15T08:16:00+05:30,ANOMALY,FUEL_SPIKE,LOW,14.1,Fuel usage unusually high vs baseline
EV_E0098_1750932720000000000,E0098,2025-06-26T15:42:00+05:30,ANOMALY,EXCESS_IDLE,LOW,1.8,Idle hours spike beyond threshold
EV_E0098_1753170540000000000,E0098,2025-07-22T13:19:00+05:30,ANOMALY,EXCESS_IDLE,HIGH,4.9,Idle hours spike beyond threshold
EV_E0098_1749643380000000000,E0098,2025-06-11T17:33:00+05:30,ANOMALY,FUEL_SPIKE,LOW,20.3,Fuel usage unusually high vs baseline
EV_E0098_1751905620000000000,E0098,2025-07-07T21:57:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,5.4,Idle hours spike beyond threshold
EV_E0098_1753502220000000000,E0098,2025-07-26T09:27:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,10.0,GPS drift beyond geofence
EV_E0098_1746945480000000000,E0098,2025-05-11T12:08:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,25.8,Fuel usage unusually high vs baseline
EV_E0098_1746798300000000000,E0098,2025-05-09T19:15:00+05:30,ANOMALY,FUEL_SPIKE,LOW,24.5,Fuel usage unusually high vs baseline
EV_E0098_1751560260000000000,E0098,2025-07-03T22:01:00+05:30,ANOMALY,FUEL_SPIKE,MEDIUM,35.9,Fuel usage unusually high vs baseline
EV_E0036_1748940420000000000,E0036,2025-06-03T14:17:00+05:30,FUEL,LOW_FUEL,,21.3,Low fuel threshold crossed
EV_E0036_1750926600000000000,E0036,2025-06-26T14:00:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0036_1752922920000000000,E0036,2025-07-19T16:32:00+05:30,FUEL,LOW_FUEL,,16.2,Low fuel threshold crossed
EV_E0036_1747543680000000000,E0036,2025-05-18T10:18:00+05:30,MAINTENANCE,BREAKDOWN,,3070.43,Reactive fix
EV_E0036_1748324220000000000,E0036,2025-05-27T11:07:00+05:30,ANOMALY,FUEL_SPIKE,LOW,27.2,Fuel usage unusually high vs baseline
EV_E0036_1746811740000000000,E0036,2025-05-09T22:59:00+05:30,ANOMALY,GPS_DRIFT,MEDIUM,9.2,GPS drift beyond geofence
EV_E0036_1750131240000000000,E0036,2025-06-17T09:04:00+05:30,ANOMALY,EXCESS_IDLE,MEDIUM,5.4,Idle hours spike beyond threshold
EV_E0036_1753795380000000000,E0036,2025-07-29T18:53:00+05:30,ANOMALY,RAPID_DRAIN,LOW,14.1,Possible leak or theft detected
EV_E0036_1746854040000000000,E0036,2025-05-10T10:44:00+05:30,ANOMALY,GPS_DRIFT,HIGH,7.9,GPS drift beyond geofence
EV_E0036_1749726120000000000,E0036,2025-06-12T16:32:00+05:30,ANOMALY,FUEL_SPIKE,LOW,23.3,Fuel usage unusually high vs baseline
EV_E0036_1751900400000000000,E0036,2025-07-07T20:30:00+05:30,ANOMALY,RAPID_DRAIN,LOW,7.9,Possible leak or theft detected
EV_E0036_1747621260000000000,E0036,2025-05-19T07:51:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.0,Idle hours spike beyond threshold
EV_E0011_1746843120000000000,E0011,2025-05-10T07:42:00+05:30,FUEL,LOW_FUEL,,21.0,Low fuel threshold crossed
EV_E0011_1749213480000000000,E0011,2025-06-06T18:08:00+05:30,FUEL,REFUEL,,5.0,Auto-logged fuel transaction
EV_E0011_1753619640000000000,E0011,2025-07-27T18:04:00+05:30,FUEL,LOW_FUEL,,10.1,Low fuel threshold crossed
EV_E0011_1750049400000000000,E0011,2025-06-16T10:20:00+05:30,MAINTENANCE,BREAKDOWN,,2191.67,Reactive fix
EV_E0011_1747845960000000000,E0011,2025-05-21T22:16:00+05:30,ANOMALY,RAPID_DRAIN,LOW,5.0,Possible leak or theft detected
EV_E0011_1747718340000000000,E0011,2025-05-20T10:49:00+05:30,ANOMALY,RAPID_DRAIN,LOW,12.7,Possible leak or theft detected
EV_E0011_1749483600000000000,E0011,2025-06-09T21:10:00+05:30,ANOMALY,EXCESS_IDLE,LOW,3.4,Idle hours spike beyond threshold
